gene_id,GOs
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0000166
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0000187
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0001558
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0001650
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0001654
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0001745
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0001751
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0001754
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0001932
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0001934
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0003008
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0003674
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0003824
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0004672
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0004674
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0005488
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0005515
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0005524
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0005575
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0005622
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0005623
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0005634
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0005654
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0005730
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0005737
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0005739
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0005794
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0005911
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0005912
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0005913
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0006355
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0006464
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0006468
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0006793
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0006796
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0006807
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0006915
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0006928
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0006950
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0006996
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0007010
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0007030
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0007154
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0007165
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0007264
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0007265
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0007266
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0007275
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0007346
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0007399
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0007417
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0007420
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0007423
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0007610
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0007611
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0007612
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0007613
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0007626
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0008144
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0008150
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0008152
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0008219
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0008283
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0008361
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0009653
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0009887
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0009889
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0009893
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0009966
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0009967
